id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt,sentiment
Ugw5aOkqrbDaFdvfXI94AaABAg,udah tiap hari kak,UCtvj1jsf2QFZO7xsBQxTZjA,@gitawijayanti6626,1,2023-05-11T08:52:41Z,neutral
Ugy17ndeTs19VLkUpXd4AaABAg,Di murjani kakk pliss,UCw9oAf6-iVYJAKT0uyuEZlQ,@nadiaolivia-pl4yn,1,2023-07-31T12:27:44Z,neutral
9pyFc-itJy_9qacJ8pOlho,Terjemahkankebahasalndonesia,UCBgPy-ARiNUyIHvjJwceI8g,@khairilana345,1,2023-06-05T23:17:08Z,neutral
UgxxXussH6Od898rsjV4AaABAg,kapan main kr purworejo kk semua😊,UC0KNEnIWYrKp1DnEybh9PtA,@samsungkutoarjo5629,1,2023-05-20T22:44:05Z,neutral
9pyFc-itJy_9qacO_hLJHr,BaLasan❤❤❤❤❤❤❤❤yu❤❤❤❤😂,UCBgPy-ARiNUyIHvjJwceI8g,@khairilana345,1,2023-06-05T23:17:53Z,neutral
UgwdBXYkojGmeVgRaoF4AaABAg,"Maen maen yaa kak kjogja.,.salam dri kota istimewa.,.yogyakarta",UCZrX3Myg2IjZUrfYWMBd-mA,@limorcoffee,1,2023-05-11T11:05:21Z,positive
Ugx3cPra2maP-IN5yPV4AaABAg,Mantapppp,UCrObRkQ1Q__I4Tt-VYC3gvA,@user-kc5bo9fv8d,0,2023-05-06T15:40:33Z,positive
UgznyllwJ2s26MRw2St4AaABAg,Tampang serem kok tulang lunak bro,UCx5mED2GilihB4Vmt06j_zw,@andypermadi4047,0,2023-05-06T18:11:48Z,negative
UgwOaHN1qguCPO_jxJR4AaABAg,Bisaan,UCrZUaKa9_6GYlpblh6ZfoNg,@seputaraktivitas,0,2023-05-07T03:15:07Z,positive
UgxHQIx3Alf8hGZs-3B4AaABAg,Jogja tunggu ya.. aku pasti dtg,UC9XqUmuVONKIMKEbOButvxw,@beemonkey,0,2023-05-11T15:55:03Z,positive
UgyYCEWS0CRzEKw9XTt4AaABAg,Jadi pengen ke tempat ini lagi.,UCR3L9b_ZDwm7_jnEuS8N2kg,@HANOE_02,0,2023-05-10T04:13:00Z,positive
9pWlLtsFAvW9pZwUngnysr,Jogja istimewa,UCZrX3Myg2IjZUrfYWMBd-mA,@limorcoffee,0,2023-05-11T11:03:37Z,positive
9pT0s91eNAs9pjZpBV4uDw,Keren abis...saya syuka...,UCXF6Jwh-SWgXcVGgO5jLlSA,@wiwiksiak-mk4lj,0,2023-05-15T14:08:28Z,positive
UgwscjDSwTBUhtREH-N4AaABAg,Mase lincah banget,UC7eayZA7TEmQfV0pyNfSj3Q,@yantiprihatin3913,0,2023-05-10T14:23:31Z,positive
9pXdD4zlb7s9pfIO-4CS3v,"Kesini saja(jogja), insyaallah orang2nya ramah ntr kn bsa jd sodra,",UCEOgvTAl68aTeyyx_CRSPEQ,@alfacreativechannel6840,0,2023-05-13T22:19:07Z,positive
UgyqDXaGWX5ST_jsBAF4AaABAg,Ketika rasa malu telah hilang,UCxlWYupcgfbGm5efss0ZtDg,@samsunga224g2,0,2023-05-11T12:29:10Z,negative
UgwFVCmJBaO87Byr_dR4AaABAg,Mbae gleter eeee,UC7eayZA7TEmQfV0pyNfSj3Q,@yantiprihatin3913,0,2023-05-10T14:23:02Z,neutral
9pWlLtsFAvW9pYQUJ5T4iT,"😢😢😊

L",UCovcB2d85BNmBsMFapIoyTA,@rezaoleahmad483,0,2023-05-10T20:55:57Z,neutral
UgyWd0KgKZIY9BO6FPZ4AaABAg,"Tubuh kek ga ada tulangnya, mashaallah ❤",UCfthjOEmEFiO8AvAng_cosg,@padukosarri-ow1ik,0,2023-05-10T14:09:14Z,negative
UgySzFqs_23GQcgknml4AaABAg,Dulu aku masih lihat ngamen didi nini towok dimalioboro  gimana kabarnya sekarang?,UC_0f9VvzlUJpvTqWsisXfmQ,@tarwinah7463,0,2023-05-10T00:33:53Z,neutral
UgyZB9sunCPX7bJcrxd4AaABAg,👍,UCVPC7XHoqWcT7iw8yNF41hA,@nabilarahmadani-yy5cx,0,2023-05-11T06:31:05Z,positive
UgyEScZFbwXmvG03w694AaABAg,INSAHALLAH... 8.5.2023 sy sampai jogja❤ kg bini ku...rinduuuu karenom..klanten...,UCpa_LLxkKWUG3r_iCI6pwxw,@hidayahlibra9048,0,2023-05-06T17:57:36Z,positive
UgxNIIjy_NQsL9UFD5d4AaABAg,Asyik jogetnya,UCinuYxwB6D8cf3I4KJbX89Q,@Alby-rw7lz,0,2023-05-05T01:26:12Z,positive
Ugwp8T_job1Nva9MPY14AaABAg,❤❤❤❤❤,UCCJ4Uq3LShv8C1-m_JQsNmw,@user-zj3lc6ls7m,0,2023-05-06T15:40:12Z,positive
UgzjyzqEPxxVvgWWVLB4AaABAg,Semangat ...,UC7uS_6a_SzlKCmgc_5T5GrA,@innanaruwati7523,0,2023-04-26T06:31:07Z,positive
UgzWiP_Yc50KWR5NzNR4AaABAg,Malioboro istimewa,UCItb3ueOJhRGFHab-DQ0WWg,@tripandculinaryjf2319,0,2023-04-26T12:15:40Z,positive
Ugxe_iLRdUOD1iUyueZ4AaABAg,karena itulah saat Mereka adalah orang pertama yang tidak DALAM bisa lepas Dari mereka adalah orang-orang yang beriman kepada hari akhir dan garam sampai setengah mengembang dengan buah bisa lagi sama mantan tidak 🍟🍟🍟🍟,UCaq5kuxqQhgyIDCKG2W_H7g,@muhamadarif7605,0,2023-04-26T14:05:57Z,neutral
UgxYOVZeK2o9cM2WWax4AaABAg,Happy,UCkShRc2PZYad9kerlDV1wuQ,@umiyanti2147,0,2023-04-26T23:18:05Z,neutral
UgxR7sa393VqE77LVdV4AaABAg,Jijik alay..,UCJG_xjLhFnOSoQ9TfguyAWw,@wildanazhifa616,0,2023-04-27T01:56:57Z,negative
Ugz6fBWXNppzyCFIptd4AaABAg,Pingin kejokja 🤔 taunya cuma kmpung 🤭,UCZ5KpjmcEzanbgqu-HZDgSQ,@Yayukfamily,0,2023-04-27T03:06:11Z,neutral
UgwbYhMBKflq0kbD1xl4AaABAg,Buat lagi vidio nya beby,UCd5t0ehMhDSaUxSRkoIVEJA,@muhammadqudus3421,0,2023-04-27T05:01:20Z,neutral
UgxJyU0YVQHbeh9bRZh4AaABAg,Asiiiikkkk,UCFuP5D2TZKXC0JQ6dBtQ-OA,@purnamasari9032,0,2023-04-27T07:25:06Z,positive
UgyWCmfhm-tG0aCOrfZ4AaABAg,Salfok ponselnya takut di ambil orang,UChGWwpP9f-cmve-n-du1SVQ,@EnnelishBarbie,0,2023-04-27T07:41:31Z,negative
UgxqpoV7OWCajqOImit4AaABAg,"Orang ini berdua😂😂,,selalu di akhir yang cowok usulin si cewek❤",UCW-Sd8Bu6ri1kOrK8JJP8Ow,@SitiAisyah-yo8fy,0,2023-04-27T09:25:45Z,neutral
UgxaRVExkmqomMpM_gB4AaABAg,Akhiru zaman 😢😢,UCzshGCiZMA8ZcbUx02t8FJw,@trianurlita7897,0,2023-04-27T12:41:05Z,negative
Ugw9AME_Ks24pljpcRx4AaABAg,knpa ya lau cwek yang joget klhtan sexy uhhh,UClKVNLvDKNU0b76Bs8Z0K7A,@zuliyanto4800,0,2023-04-27T15:13:57Z,positive
Ugzqziv53yds923TC654AaABAg,"Jarinya  lentik  bangetttt,, mas,nya,,,,😂😂😂",UClcXj-fXjlI9g5VipEdHqcA,@RiyantiChanel,0,2023-04-27T16:30:33Z,positive
Ugwr6HeyBuoGG0X-Ev54AaABAg,Sering ke sana tpi gak pernah lihat km🤔,UCGifoxnTjQB8pultGSNZ0_g,@putraandika1260,0,2023-04-27T17:56:41Z,neutral
UgyPt0g7VGQiwVAMVYJ4AaABAg,Muak gue liat orang model² gini. Norak.,UCG449LlKMNQl_3DUUi8XHPw,@mbakjouloudhong7942,0,2023-04-27T18:37:16Z,negative
UgwyXeHRunL9QQvbpK54AaABAg,Tgl 29 besok mo nyariin mas ama mbaknya di Malioboro😂,UCWqZzcB5Ndb3VECyDR0Nz9w,@dikamahardika2211,0,2023-04-28T05:30:37Z,neutral
9p1x7bf6qnm9p7V_mXtOg5,@@ekaprastioc9749 masa sichhh,UCOTt9kCjHGXNVfB79PrVP-w,@rahmawatybulan649,0,2023-04-30T10:01:02Z,neutral
Ugy_8yyS_X3zOUp0h8V4AaABAg,Yah aku sudah ke malioboro,UCfwdDmNQFjRZJctfqMYbU4g,@budiartoidub4012,0,2023-04-28T11:20:45Z,neutral
UgxrmhzMvf1O8aPlyQd4AaABAg,Assalammualaikum,UC2EghrNNFlcJCfLx2htc3yA,@Pemilikhati7719,0,2023-04-28T12:12:32Z,neutral
UgxgdqDoYPPHbgw8_ER4AaABAg,Kok ngono se mash endinge😢,UCbGdvxRRO70O5pwxQHlbFdA,@priosusilo5111,0,2023-04-28T13:10:40Z,negative
UgxFjwFuVyGXssB-dsR4AaABAg,K gk malu ya dliatin😢,UCB2H0WyfCRifuri8VFVz83g,@khadijahkadir6805,0,2023-04-28T13:39:50Z,negative
UgxBIO8dFEIjugUuWXl4AaABAg,"Malioboro, mana flasmob tarian nasional/Jawa.?",UCWML5k08pJsEhOrtTkcC0og,@saminisumarni4943,0,2023-04-28T14:48:42Z,neutral
UgyrjzMhi1TbWnaO85Z4AaABAg,Pengen banget ke Jogja,UC-4Y1IWjBznqMAWKCp2VH4Q,@eviyuliastutik9782,0,2023-04-26T07:01:57Z,positive
UgzhzToF1JP_U3qzbLB4AaABAg,Wawwwwwwwwwww mantap keren lanjut video 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍❤❤❤❤❤,UCPXKeDEZBO9Uxv1W1E5v3Pw,@umihasanahumi4700,0,2023-04-25T16:16:15Z,positive
Ugw88_xtx_GDt5UqD614AaABAg,Terhibur lanjut,UCg_lKqcGnXhByPWC-62nj1g,@infinixsmart7793,0,2023-05-06T10:15:56Z,positive
Ugw0VlLAzSqdYVHh1CF4AaABAg,begitu aja asik cewe mah,UC6_f2frrcqUOHTgnbQIGIzQ,@MalihudinMalihudin-lu7jq,0,2023-04-25T16:02:44Z,neutral
Ugxb3y9-lkl7rVPPT0h4AaABAg,Ponorogo?,UCh6CqeuGY6rfWGMTZ5EsOYg,@aleanagatha,0,2023-04-12T20:51:29Z,neutral
9oQJoIvKb7E9ouf4sS-pJy,Emang pernah dibegal ya,UCVU_J76Vv5PP81AiXr8XhlQ,@cindylisty2375,0,2023-04-25T01:03:26Z,negative
UgxK7bv_S3jX5oATjBh4AaABAg,syukaaa,UCpNwJ0biKzMa3uFFzGa2vPQ,@trisretno0786,0,2023-04-14T11:44:15Z,positive
UgzL8IqOVELNCKOK4Nl4AaABAg,Ayo deh,UCFKhIyguitD8gv0-wBF1Kpw,@indahtantriayunimvtiktok6729,0,2023-04-17T12:37:41Z,neutral
Ugwv01U9AqJbIq4PJ9N4AaABAg,Nice kompk sll mbk  maseh😗😗😗😇😇😇😂😂😂✌✌✌,UCBY5jj-JECcx2e-C_lUtlvg,@arfahasan410,0,2023-04-20T01:31:02Z,positive
UgyKq9PpYT22SFgPsgl4AaABAg,Selalu suka kalian,UCE-ij_mhO23pQrQR4ZiuXfA,@euisratna7698,0,2023-04-20T14:12:04Z,positive
UgwuGmzzJjU9Ta0K4vx4AaABAg,Mantap,UC41Me9O0-j8yW3u9Q7Gs-EA,@robimastuti400,0,2023-04-20T21:07:05Z,positive
UgxOGTZzhjoDKXQFbY54AaABAg,Kenapa ga sama kak Malioboro,UCs0zIxlhWZqxWUOby_h-Khw,@meangsrengit7666,0,2023-04-21T04:30:27Z,neutral
Ugyer1Wr1PzKD6G88rZ4AaABAg,Apa udah ga pacaran lagi,UCs0zIxlhWZqxWUOby_h-Khw,@meangsrengit7666,0,2023-04-21T04:31:18Z,neutral
Ugye_g1dXIghV5OaIXV4AaABAg,Enjoy wae..mantab in nol km AB❤😊👍👍👍💪,UCR5fMTrPMjTPT4dHQcNNprQ,@kussaptonugroho272,0,2023-04-21T06:18:25Z,positive
UgxZZbI04WlrwFfILiJ4AaABAg,plat AB ....pancen ngangeni,UCRfYIzvGehVR7EIujmcrECQ,@agussuyamto8129,0,2023-04-21T07:01:30Z,positive
UgwZ-RGCWuYEERUbV-Z4AaABAg,Emang harus joget2 ya,UCmTSuwJjvfCgCN1TU4Dmu7A,@evalutviana4838,0,2023-04-21T08:28:03Z,neutral
UgzlKFNUFMvy8LmSMGd4AaABAg,"takut yg ke sana, takut kena harga makanan yg tarip mahal",UC-Z9ly7fD_JHa-pBdD1Gcyw,@abdhamid5902,0,2023-04-21T12:44:14Z,negative
UgzKgosubaNr-FTq7Oh4AaABAg,Pengen 😊😊klu ketemu bisa joget 🤭 bareng ya kak🙏😘😘😘😘,UCdHH2j9uqDocfhle71p-QCw,@LolaBunda,0,2023-04-23T10:03:05Z,neutral
Ugy3s4aWTg_WZsGSnqF4AaABAg,👍👍👍👍👍💖,UCpJX7-xA6h4R521q62IB_mw,@samsunggalaxyy6669,0,2023-04-23T12:35:39Z,positive
Ugz8w-UEAS6DWpeWgSh4AaABAg,Harmonisasi... laki2 maupun perempuan nggak majalah.,UCpKKNR2l-Mx_5SD6jLpeSWQ,@bimotrailer9131,0,2023-04-23T13:03:45Z,positive
UgxkrU6_YU4qff3er3V4AaABAg,udah dol,UCHUcec50CLWGyqg9REb_FcA,@d34.-99,0,2023-04-24T06:11:54Z,neutral
UgxXzZuCKllxOhn1g9h4AaABAg,itu jordi onsu kok jadi kaya begitu,UCfBw01LWNJ-QE-90berjLBw,@julyantos3685,0,2023-04-24T07:50:20Z,neutral
UgzRiLiubdV6NlDzDeN4AaABAg,GK ada goyangan lain kah,UCebrsVh7sEfoQgwO0lN48HQ,@aditbagong424,0,2023-04-25T12:12:58Z,negative
UgzRg3nn5s3DoXZYrJV4AaABAg,Aaaaaaammmmbbbbbyyyyyyaaaaarrrrr👍👍👍👍👍larassss🥰🥰🥰🥰🥰😘😘😘😘😍😍😍😍😋😋😋❤️❤️❤️💕💕👍👍🙏🙏🌹,UCa5XP2lGQjJqRvK8rkv7gew,@yopieiriawan7533,0,2023-04-25T15:01:46Z,positive
UgzzBFPYGQdUbqe3Tyh4AaABAg,Yang cowok lebih lemes jogetnya,UCLVtO0VH9QGwLDsGU9ZjpZA,@yeyensegato7124,0,2023-04-25T15:05:48Z,neutral
Ugx0jnk5pgIpSiRoL6B4AaABAg,Jadi pingin tawa geli 😂,UCue4ixh38sdlkswg87Efx4Q,@yayahadi499,0,2023-04-28T15:38:37Z,positive
UgxYaNmwWaKVvz7RPsh4AaABAg,Anak buahh Mulyadii,UCxx6_JoVLV1eZRuIuO8S4UA,@enjoyyourlife5133,0,2023-04-28T16:36:20Z,neutral
UgyOQi1VWn9cyLQca0x4AaABAg,Malioboro kok sepi gitu sekarang 🤔,UCcY8DtsegAmKC-IKFTcLGKw,@tigerbladesoul5954,0,2023-04-28T22:43:34Z,negative
UgwMKBEV4P5AsNzKzP54AaABAg,Ihi aku mah pernah kk ke malioboro,UCpPWFcb27E1Dgc5G21t55Og,@NauraAdi,0,2023-04-29T00:03:34Z,neutral
UgwiXCQ8t1p0WND6Idl4AaABAg,kereeeen trus lnjtn,UCs9ULWaKPGb76pGWYQRAuiw,@imammasruki2681,0,2023-05-02T14:05:23Z,positive
UgxHX8039D26YIklFoB4AaABAg,Pass bangeet tempat nya,UCdhk5JUA6q3EI7LXVjedSOA,@lkmnhkn4378,0,2023-05-02T15:25:07Z,positive
UgzNit_7m7aSzYxPsv14AaABAg,"Ojo Rosa"" mbk!",UCK8aLgXybS8B9cWGYIrtNcQ,@MarinaWati-cc6zw,0,2023-05-02T15:50:17Z,negative
UgyDP3hZetgv11Ezimd4AaABAg,Jogetnya terlalu JD kayak ga santai...,UCrf1M0E6tK5I0iR_X0MtLTg,@rismiartirismiarti6936,0,2023-05-03T00:14:44Z,negative
Ugwwo0XE0EyA2EfEWBF4AaABAg,Saya sudah tau ke malioboro,UC_itXZDHQUobrghwQUJM9fw,@arlianasalsabilasalsabila2390,0,2023-05-03T07:46:35Z,neutral
Ugz93ns82s0WXmGmj_14AaABAg,Aku yg tinggal di jogja tapi gk pernah ke maliboro be like : 🗿🗿🗿,UCH_NA0l-NlAN3k_xxiOhA5A,@Nayy_suka_gwsm78,0,2023-05-03T14:57:28Z,neutral
UgxW0ah85FPgEy8tg9d4AaABAg,tulang Lunak,UC0chCMGj5vKJgxuGs0lcVEA,@wakkajikopler5806,0,2023-05-04T05:30:37Z,neutral
UgxbUijkw9fIx61VXtl4AaABAg,"mbak'e mantap goyange. 
mugi mugi ngenjang kepanggeh",UC8N1wHkn1z4PfCpcsEn5DKg,@rimarisqi5185,0,2023-05-04T12:45:01Z,positive
UgyZ4pkFM2DFQNrBCP14AaABAg,Kpn yh bisa k sana lagi,UCOYxmWd5MPIwKOPvtOZiGZw,@desyindah987,0,2023-05-04T22:31:48Z,neutral
UgwpCsYCq2wIc-QVt6x4AaABAg,Seneng😂😂😂😂 banget liat kakak ini,UCI-giaLyska8XKXOxWHZ7Ew,@likekeylafun410,0,2023-05-04T22:42:50Z,positive
UgyfqC8qbVYfXytoOhx4AaABAg,Kapan ya kesana lgi.. terakhir kesana bulan Desember lalu,UCwDcMxXlj6nyYZwtXy5fXrg,@meiamelia7552,0,2023-05-12T04:37:07Z,neutral
UgwfAbn_SCRHLJhPlsR4AaABAg,"Keren.
Tapi ada ... Yang mustahil hilang",UCkLRrHfdnRaAVYp_V8Pw1OQ,@Soo.500,0,2023-05-05T03:54:08Z,positive
Ugy7oSuSWGk2zEjJGBh4AaABAg,Wah. Kereeen.,UCDrZI_nGBKQyKs94hITa-Dg,@user-dw8es7uy4j,0,2023-05-05T08:12:03Z,positive
UgwAHuMrsXjSBtApmK54AaABAg,Etabobogohandei😊,UCdU5qXPXBA_ZwB4FiUh5_GQ,@mankuhe9390,0,2023-05-05T08:14:15Z,neutral
UgwAJOxfUnSfmAkQJ114AaABAg,Selalu suka goyangan kalian,UCWvyTUP6Sw38TvGdwjeDgJw,@wegewege6630,0,2023-05-05T16:41:07Z,positive
Ugz-NPIiNvfevSHKc6R4AaABAg,Kpn ya bisa joget bareng kamu😅,UCzp1ABr50r17o9_Twzcyhxg,@Kakakelnaya,0,2023-05-05T17:10:15Z,neutral
UgzHZYmdiaJQwEpGfcN4AaABAg,mantap keren 👍👍👍👍,UCre5ObgkSgAiq31uZ_oD37Q,@asnadewi5851,0,2023-05-05T21:55:53Z,positive
UgwUGjB12j-HDVsplBh4AaABAg,Semoga bln Juni nanti sdh d malioboro,UCYmBR920gf66ml1ztrD_bQA,@yuliyusyuliyanto7535,0,2023-05-06T06:41:51Z,neutral
UgwngZyZIFK2LsHnn6t4AaABAg,Endingnya plis,UCuP2SMG_UkvQVSuX8YjGEvA,@mudzakkipaijo8297,0,2023-05-06T07:57:17Z,neutral
UgymybZNDxB9ZnDLs1J4AaABAg,Asik bet Jogetnya kak😀 Otw malioboro sih,UC64pE_vvtsMhTolvlvifTDw,@abay9054,0,2023-05-06T09:03:55Z,positive
UgwYQ_xmOj7Mu5JPfJ14AaABAg,wis gk nyaman di malioboro banyak copet,UCBHhB5LqPiv7KLFBVsyip2A,@jeperamania7608,0,2023-05-06T09:44:17Z,negative
9pD584zhfRM9pL1eKEBWHq,Dunia udah tua laki laki kok joget joget geli lihatnya amit amit 7 turunan,UCjYkTYxmuTJkKjcvKajBgZg,@bayuristanto2870,0,2023-05-05T16:08:52Z,negative
UgzKoH8vmr0SRs8qUz94AaABAg,kewren,UC7Tnb06SklHQfj3mmtj4K_w,@yantivivo6019,0,2023-05-02T08:41:00Z,positive
UgyFXX9NBwD4byLSrQF4AaABAg,abang nya jago tu goyang nya joss,UC7t6y3kKQoKFaT2LZ7C7DxA,@nyoyhsfishing8568,0,2023-05-02T01:06:13Z,positive
UgzzCoFUMycSrC9WJY94AaABAg,Asseekk mbk.eee,UCq2UjHVWY-cagqoheb058Tw,@andretani1285,0,2023-04-30T10:07:52Z,positive
UgxzB2e1nPSZFQUSe994AaABAg,Seneng aja liatnya lagu sama jogetnya😂😂,UC-71_W-qPx3_4bBJb5Zg2xQ,@andyjavier3463,0,2023-04-29T03:29:17Z,positive
9p4RR27BjjF9pC7f0BuhWw,Main ke jogja dek Nurbeti Susilawati,UCT9MSkbuPvaS6Zx986B_R8g,@bunglon1333,0,2023-05-02T05:08:14Z,neutral
UgxdtHxBvUjdQoM_cBh4AaABAg,ne cewek tk pernah ganti baju,UCL3t1dVn0vzN0NwlNN_He9A,@dikaajigunawan7592,0,2023-04-29T13:52:29Z,negative
Ugxcpk4fa5yeJI9mWlp4AaABAg,bikin bosen itu itu je jogetnya,UCL3t1dVn0vzN0NwlNN_He9A,@dikaajigunawan7592,0,2023-04-29T13:53:57Z,negative
UgyUk-atnv4pHaV0ZQF4AaABAg,"Msak itu"" ja gya joget nya dusun amat siih,,",UCu7b1vFQQevh77onUCyUkaQ,@iletgeaputri4661,0,2023-04-29T15:02:23Z,negative
Ugxv9C1-uXziuhWvL854AaABAg,💃🕺,UC-G8EnAUxZKSmwm78zC9TLA,@uaakim2567,0,2023-04-29T15:05:33Z,positive
UgwceDdHK94ZOfMfVpB4AaABAg,Goyang terus kak😂😂😂,UCrI9psLvcnq6VAacP6NEduw,@sandiputraputra9478,0,2023-04-29T17:57:03Z,positive
UgyedAo8W9ALO1YMv5N4AaABAg,Udah ke situ kaka,UCiwfC1Wt7maVp3Dj0C9RvFA,@apriliaeuisfathimah2217,0,2023-04-30T02:40:53Z,neutral
UgxdvZzOyUA7Ip3tDz94AaABAg,Aku suka joget nya,UCKqUPfL4wYqfYCcQB2crUWg,@user-ox7hm6zd1r,0,2023-04-30T08:40:13Z,positive
UgzdaxYoPpmYkhi-oeh4AaABAg,Weeeess pokok e sakjuooooooossseeeeee👍👍👍👍👍👍👍👍👍👍,UC7mh2pCSfjVqr2tCPolkqzw,@anomraden9796,0,2023-04-30T12:44:32Z,positive
UgwEn6zuUsyVd-4EtTh4AaABAg,😮😮😮😮,UCcNeG_LUGOmj7gAmTUYcQiA,@jolalenChannel,0,2023-05-01T22:42:01Z,neutral
UgyBbN9ZlonO4ZNIPxF4AaABAg,"Enak ini dari pada kang Mulyadi ,ini lebih budaya Indonesia",UC6WlMIluIFh62KV1dPgstjg,@semiranti1024,0,2023-04-30T13:24:52Z,positive
Ugw8O72rtquYnr7YwQR4AaABAg,Kog pada gak ngeliatin se....coba sekali2 main ke malang ya...,UCGvnY3OecaADRtvR9b17tXQ,@yasminewhite2272,0,2023-04-30T14:12:23Z,negative
UgyU0sk2-8nAs5oASop4AaABAg,"Jogednya asyik bgt, klo pas kejogja ndapernah liat dan beraksi",UCc1G2sDoVSqnVtq_ZckXWXA,@isnaeniarifin8981,0,2023-04-30T23:44:40Z,positive
UgwprhNue-Sl6PaetuJ4AaABAg,"Ceweknya udah tertutup,  ganti cowoknya yg kebuka.. Xixixi
Gass",UCcF59_tgHDK25O85DHt_XUA,@ridlonya1945,0,2023-05-01T01:28:30Z,neutral
Ugyo_6WXttZc3yDeQU14AaABAg,Wow..?salam sukses hosss,UCV_hvbBjIEmrJwx7Xq6ePig,@udin3s111,0,2023-05-01T02:21:14Z,positive
UgwC90BBqxFKIG8vjU14AaABAg,Pengen blajar ngedance sama kakak ini,UC-zkunmhVo2xOz6d8fN1Rcg,@surati7159,0,2023-05-01T08:49:05Z,positive
Ugz40o-DwKtxGvF2__14AaABAg,MURAHAN,UCsX3A-WqqI8kyt5YmK9XiZg,@ocenkqq9656,0,2023-05-01T16:33:16Z,negative
UgzrU0RexQAp16HZlwl4AaABAg,Top.... Luwes narinya kak....,UCfbWoEZWC4MGNa9Lz0ciNLQ,@Hairy8501,0,2023-05-01T17:26:21Z,positive
UgzoMirFC-XWAXM4BTF4AaABAg,Jooooos,UCJvoCqXvJqAs-DO4BhVkWPw,@latifshihani0506,0,2023-05-01T18:46:57Z,positive
UgzrigxN0PpCgRGtVAZ4AaABAg,❤❤❤❤,UCQVCnhEuaaE5tcpywf03q5g,@ahmadbadarudin8606,0,2023-05-11T16:28:26Z,positive
UgwKv-J0p-Mbk_XRumh4AaABAg,Panas banget,UCH2jq7XeaBLlLC889LYJMGQ,@user-tg1ir9ss6t,0,2024-05-24T11:33:06Z,negative
UgySNeLzip60InbAhTJ4AaABAg,Ini lagunya versi siapa ya?,UCn2WHl0vzkLkXhAB-HdDTpQ,@hariyadiwicaksono3150,0,2023-05-12T06:57:12Z,neutral
UgxzuXaLPIIiZT7cZeF4AaABAg,Udah pada hilang malu smua...,UCRCqod7XVG1w5kyhkZ33csA,@kimpol-nn2vh,0,2023-07-22T05:49:15Z,negative
UgyS9HNGkxTO6iTYOcJ4AaABAg,"Coba berkunjung di kotà bojonegoro jatim bang. Seperti malioboro Suka ada live music juga. Tepstnya di jslan Thamrinn. Di kenal malioboronya bojonegoro.
Rame pengunjung kl malam.",UCbfxPjAznAdE4uC3vc0YShg,@naswakesya2495,0,2023-07-23T21:41:55Z,neutral
Ugy6Vr1FWjqdXBYfBfN4AaABAg,Saya di belakang kakak,UCizOg38xr3YwgIWdysfcl1Q,@user-ph1kc4gg3u,0,2023-07-25T08:03:00Z,neutral
UgxZo70mhfkFLtTQXnx4AaABAg,Kok bosen gyanganya itu itu aja,UCdVBSae9_8SVyyjbypnXDxQ,@aldizidan,0,2023-07-25T14:19:30Z,negative
Ugw1N3L4tCLoSDbcMKt4AaABAg,Buat dekat mall😂... Baru seru...bawa ramai sikit...,UCQRPJe7IdYAdtFwSJiDqz8A,@mreddymahat2289,0,2023-07-29T05:21:17Z,neutral
UgxHp_L6mh565vKPdpl4AaABAg,"Keren gila, badan lembut",UCY9T4wQf1c67rJYsT7pLVig,@Ridwan-to7hn,0,2023-07-29T12:32:39Z,positive
UgwBZlNZnonxidmGw9B4AaABAg,skitarnya gk Ada yg peduli😅,UCPZ2AC0_w1ovnm9hZHusTGw,@joeljoelynwong4947,0,2023-07-29T18:35:01Z,negative
UgwRBr_02Y4ozlfOJZJ4AaABAg,Aku pernah di Malioboro kak,UC3nQrC3QI43ie3Cb0J9tleA,@fazachennel1928,0,2023-07-30T04:15:21Z,neutral
UgxH5PuKaeg76VH29pt4AaABAg,orang cantik tidak pantas untuk joget pantas nya baca solawat,UCmabsCp8qXJ5lEj6u6kMRuA,@winmancing,0,2023-07-30T08:36:45Z,negative
UgwQupeCY5JIKok54394AaABAg,kompak sekali aku pengin,UCHVsZ1e9Iu5mXMx7dCGhPow,@yonogondrong3766,0,2023-07-30T13:40:41Z,positive
UgxZri30pRr-BjQFBGh4AaABAg,"selalu keren,,,suka",UCERyr087w49TDWTZ9NuhLKg,@user-kg6qs2ld3m,0,2023-07-30T15:12:45Z,positive
UgwVeZkIyc3ZDm4VIV94AaABAg,gua gak bisa joget² tapi aku bisa ngaji,UCq6llPTCjFu2CEkJy5WrA9Q,@Rizal-vc3pt,0,2023-07-31T03:37:55Z,neutral
UgwDvp9KvgVJDVmtdBJ4AaABAg,Sing lanang Rasane pengen tak senapan. Lanang Letoy kayak sosis huuuuft manusooooo manusoooooo,UCJwywzVLNZz5VNl3lzZibkQ,@user-jd5sy4ch8y,0,2023-08-01T00:37:49Z,positive
UgyFCZUKVnJtamxj7At4AaABAg,Asik. Tarik sis semongko,UCnrH93y1FK5vODF4_UBM7Yw,@jackbelo6297,0,2023-08-01T07:33:02Z,neutral
UgyvHQ_yJT0zMTCZXf94AaABAg,🎉🎉🎉🎉mantap,UCjLF12AptwWh1uQ5zNgFOhQ,@lutfichanel1984,0,2023-08-01T12:18:56Z,neutral
