id,textOriginal,authorChannelId,authorDisplayName,likeCount,publishedAt,sentiment
UgwYHbH2wtlQBGY0JkZ4AaABAg,Gak usah ke Jogja....,UCMwFa585AhkzisDWNHOroGA,@nauraranielis1232,1,2023-06-04T01:43:47Z,negative
UgzMARDgWzmM4SdcS9F4AaABAg,"Tidak tertarik Wisata di Yogya

Wisata Yogya itu makanan mahal , dokar mahal , jajanan mahal , baju dll mahal 

Makanya saya tdk tertarik sama sekali ke Yogya",UCwrOXX9ZNRwJyP9otTWJCOQ,@bayup2711,1,2023-06-04T01:17:56Z,negative
UgxTDMWmfCT0GEAaPU94AaABAg,Dulu pernah naik andong dr terminal lama sampe jln Pramuka cuma 5 RB perak.emang beda lg klo ditempat wisata sprti malioboro,UCpCU_XDqrVDEqw87t9KDe6A,@tarimaryadi8513,1,2023-06-07T03:51:21Z,positive
UgyR-g_BGyBBfYih_EB4AaABAg,Kalo di Banjarnegara hanya 30rb udah puyeng muter²....,UCtOI8ywOpHWMMGJLNAoQDsQ,@cahpagentan7520,1,2023-06-07T01:51:29Z,neutral
UgynRELEgdINwOBGCcN4AaABAg,Saya pernah naik Puter Puter .,UCaDI_0t0hsh2SbFWXhjOpwg,@hadisyah7996,1,2023-06-06T16:25:59Z,neutral
Ugy73MYsewDsoZ-789t4AaABAg,"Hargai binatangnya..bukan jaraknya.
Klo gk mau harga segitu ya sudah gk usah naik.",UCy5Nxo-k6UMNj_6XWokcu_g,@dewichaltorowati5789,1,2023-06-05T13:03:27Z,neutral
UgxpCAmx8Pd0vgotCZd4AaABAg,Memang mahal disitu,UCI9R6mjakQCGYUPT2gt5WDg,@sodikon2626,1,2023-06-06T17:41:36Z,negative
UgwOLRdo2zgMiW8vLzt4AaABAg,"Mahal, mbok mlaku cedhak",UCNCggw7EzJRqaU1V9CDsnmw,@otomotive568,1,2023-06-06T13:01:04Z,negative
UgyMMRgQtnATzM4eyDh4AaABAg,Mahal atau murah tergantung isi dompet....,UCSc92UbOwXy39l3CVUCwasg,@relitasardi4218,1,2023-06-05T12:31:22Z,neutral
UgzCZQX6VjXBdjnrMnN4AaABAg,Murah,UCaxjNEtJYTz_GjFJY_nBj3w,@onor8656,1,2023-06-06T19:32:19Z,positive
UgzZz-Wf_0GiFlXWxHZ4AaABAg,Ayah mau dimana? Diban saja😂,UCTgvguE57sipnRqAbhqqsmg,@yohanesks,1,2023-06-05T11:28:16Z,neutral
UgzfIIqVId_8WCKZ1OB4AaABAg,"Saya pikir itu harga yg standar, lah kalau dikasih harga murah nanti banyak wisatawan naik, kan kasihan kudanya nanti gak pernah istirahat",UCM2PmwU3oBoPTbV_8uMD4Iw,@umaya1898,1,2023-06-06T11:45:24Z,positive
UgzV-KBdxFD0pdw8p7R4AaABAg,200 dibagi berapa orang tuu?? Dah murah tu...,UCd89qsfEl6R-Kiy5yGvYRYw,@endangwahyu6939,1,2023-06-05T10:03:09Z,positive
Ugw2Oz3V8gMc4qsawkl4AaABAg,"Gue hy fokus sm kuda yg membawa mrk. Sungguh kasihan. Jmn dulu kuda dipakai kl ada kpentingan, situasional, itupun satu dua org yg naik. Skrng stiap hr kuda mnanggung beban berat. Ngangkat pedati sm org2nya",UCD3efqACLa_FJXZIh4tTYMw,@airinsidau2896,1,2023-06-04T02:42:53Z,positive
UgwPGx7XeBkJTg22PSp4AaABAg,Edan,UCzqgN3nudUNZlWTge4kkIrQ,@bayuirawan9918,1,2023-06-04T02:48:31Z,negative
UgzY9w84zD0DhZKX03x4AaABAg,150k harusnya smp keliling jl mataram n mslioboro,UCvwfz9uV84PH65jT2UdKm6Q,@Deddywahyudy-ze5bl,1,2023-06-07T04:30:35Z,negative
UgwXZCOksb0yEpUD4-N4AaABAg,Mahal sekali sekarang parah parkir liar juga mahal 10 RB SMPai 15 RB.,UCaoN2nZmDzeXvGpXiMiILYA,@yuliantoeko3051,1,2023-06-06T19:13:40Z,negative
UgxFW4fgBzE592hyR9V4AaABAg,"sy yg asli org Jogja males naex andong , mhal....mending gojeg murah & bs santae keliling",UCQwEw8Q51_EeZgoOsdMLd8w,@unx7577,1,2023-06-05T06:50:52Z,negative
9qXAlO6Ksf09qp-xehHKfu,"iya perawatan mmg g murah, apalagi ini hewan yg g sembarangan bisa  dikandangin spt ayam",UC3lQ6vNOL6JK6nOnPm6GQ7g,@ardijantimardjono9311,1,2023-06-11T13:21:53Z,neutral
9qZDntl88WV9qf2cHEQCYG,Rombongan atau tidak harga tetap segitu. Bukan di hitung dari jumlah orang,UCPfaHTSSCTxIWKJgISR_7NQ,@gado-gadochanel1661,1,2023-06-07T16:32:47Z,neutral
9qXr1quCjpQ9q_YGGvXLgL,"Yg km naiki itu binatang,bukan mesin.
Kuda butuh makan,perawatan mlh kadang di kasih jamu"" an",UCy5Nxo-k6UMNj_6XWokcu_g,@dewichaltorowati5789,1,2023-06-05T13:13:49Z,neutral
Ugx8dCeGscGIfJS6kZp4AaABAg,Sgtu murah bosku,UCD64T_nySx_l5jOqELjquRw,@alotaps7713,1,2023-06-04T20:42:41Z,positive
9qXUOXDeaz_9z6ajqHeRgr,"Kalau gak punya uang tau diri lah, jgn liburan, bayari hutang dulu",UCB1u3snjjZrjyqRmEIy9f_w,@muhamadriduwan6725,1,2024-01-03T14:49:33Z,negative
9qXUOXDeaz_9t_33M7TKHe,Leres sanget kulo.wong jogja yo.ra tahu numpak andong soale larang sih di ggo ukuran.wong jogja . Aku.kut ra tertarik numpak sih,UCozrtcILTiNxvI0MlDvRMqg,@setiaawan9949,1,2023-08-18T22:15:22Z,negative
9qe3Ln1UTtI9s-gX8w-YRC,@@sudawirat9630 kek nya ga pernah...transportasi dia kan kaki gratis,UC4UF4jjzIUzQuFsYqO4jjgg,@ameliacahaya7659,1,2023-07-10T22:45:39Z,neutral
UgxtpO1I6OWAMTLuth94AaABAg,"Muraaaahhhh...
tdk di tiap daerah ada andong",UCHD1ggnFEhDCYAp2aZplPjQ,@yuniarwijayanti5184,1,2023-06-07T06:33:36Z,positive
Ugya2rynxrbRZQPruIN4AaABAg,Coba review tarif ghoib becak Malioboro wkwkwk....,UCsR1Mds9yfMSdDuOGhTqTgA,@bambangpermadi7204,1,2023-06-03T23:50:24Z,neutral
Ugw2C_ZMKOtR9lm-Mmx4AaABAg,"Ya murah lah..150  orang 5..namanya juga tempat wisata..kalau takut mahal ya gak usah berwisata..dirumah aja naik kursi..
😂😂😂😂😂",UCgoZHPcIKtgFlzGk0qiAaHQ,@mbahsufiliyantosigaluh263,1,2023-06-04T11:29:58Z,positive
UgwCecMQIn0g1iat7954AaABAg,kalau beli batik dan bakpia  berapa pk kusir,UCtSyS87C8K5UVi0kkPMA7Jw,@karjanakarjana7507,1,2023-06-05T13:48:23Z,neutral
9qe3Ln1UTtI9rUBLeyjJ_e,​@@TonyGunadi-ts6tmpernah naik selain andong tidak ya grab atau taksi GT???,UCqs8hebA7c_0vUnRLToFySA,@sudawirat9630,1,2023-06-27T22:29:32Z,neutral
UgxOMCmRnbvKBq8qY0F4AaABAg,"Hrga segitu rombongan yo murah bngt,  tukangnya pun gk memaksa apalagi smpe jelasin  rutenya,  ibuknya msh nawar lg 🤦‍♀️🤦‍♀️🤦‍♀️",UC-ikaPtWmTFNUZwwMxIJcCg,@Freefire_186,1,2023-06-04T19:24:37Z,positive
Ugw1LUhbvwquAyfCc0N4AaABAg,Kuda sdh gk ada boz murah lah,UCgTFvtchogxELVyRgV-T1gg,@HuraHura-ok1se,1,2023-06-04T16:47:07Z,positive
UgygYDutNNoPJlWLX014AaABAg,"150 itu ga mahal pk/ibu sebab ditempat wisata 
👍🙏",UC3gOU45fTlObLcvu-FS1r-Q,@titikpujiani3849,1,2023-06-07T00:17:12Z,neutral
UgylX6hQZZeBqRorMph4AaABAg,"Kelarangan, garae aras arasen k Jogja.",UCcYP8oRRHMomdatUEEJdWWg,@richman7277,1,2023-06-05T13:41:43Z,negative
Ugxcs0vcZRe9lR8TD0N4AaABAg,murah lah wong yg rombongan...coba kalkulasi sndiri 150 di bagi ada berapa orang yg naek...y trmasuk murah ...,UCtIrmfB4u11sJFsV2m25-Hg,@karyono902,1,2023-06-07T06:02:16Z,positive
UgyYguGwUaMA-Vem9iF4AaABAg,Di alun -alun kidul parkir mobil 10.000. tak peduli mobil darimana termasuk penduduk setempat. Jika mau ya silahkan parkir jika tidak ya jgn parkir. Karena tdk ada paksaan.,UCIfhexTAuydMxu6wbr-yLpw,@mendyredmountchannel7568,1,2023-06-07T05:41:50Z,neutral
UgyRDKR_-yUSxGD0PXZ4AaABAg,Ya wajar muat orang banyak kok .,UCt-ePIfYgIAcI0ejfHXU3Gw,@lestarisuwarjono9005,1,2023-06-04T16:19:23Z,positive
Ugz7pPZKxdIal008ZEl4AaABAg,"saya trauma naik andong, pernah dulu kudanya mungkin kecapaian,tau,, kudanya tersungkur dan mulutnya berbusa.",UCuEGszhKagGX0m2HSRDrK_A,@iqbalmaulana6635,1,2023-06-04T08:38:26Z,negative
UgyFqD6ZNgIhV8vwBPB4AaABAg,😂,UCI7Zc0ZaoznMT6058vJ-ejA,@zidnykeyvanza3862,1,2023-06-05T14:49:40Z,positive
9qe3Ln1UTtI9s-gQVo5y3h,@@TonyGunadi-ts6tm tanda² ga pernah jln²...tarif segtu rombongan mash bilang mahal..naik kaki aja gratis mbah,UC4UF4jjzIUzQuFsYqO4jjgg,@ameliacahaya7659,1,2023-07-10T22:44:45Z,negative
UgzCIlzwRobiRhtCfpJ4AaABAg,Mahal,UCoxiu16827utR2el-nHhtOg,@masry16,1,2023-06-05T14:52:40Z,negative
9qXAlO6Ksf09qdRw-CZg6M,"Njih mas,",UCQ6WdJa4XO-b3zftBkZ0UAA,@marshallcorp3962,1,2023-06-07T01:35:27Z,neutral
UgyyGuXpmdJYAxqa2594AaABAg,"Harga Wajar slurrr!!! 
Beberapa tukang Andongnya tetangga saya sendiri😁",UCGvV88t-BTUZ_KbxZoQo4xA,@nas7432,1,2023-06-06T01:55:42Z,positive
Ugz4AaJCuGD_QpUsiqZ4AaABAg,Itu murah bro....lagian perawatan kuda itu mahal banget ya.....,UCmejz09VXJ30mZOZz9ytDcg,@veraanggraeni6153,1,2023-06-06T23:59:44Z,positive
UgxSBX7xasTWs-L92QV4AaABAg,Hadir ni bosku,UChV8NTXcd157gU2z95elxTA,@watunesochanel,1,2023-06-05T00:17:10Z,neutral
UgxZVfnwIIyODYgPVst4AaABAg,"Sing kacamata an putrine nopo pak, cantik manis",UCh7_h_GxYjRsxZIrs0fIqdQ,@rahmanhilmi1721,1,2023-06-06T16:56:48Z,positive
Ugy7ao1Y9OcJEJPVkWF4AaABAg,Agak mahal tapi muat orang lima,UCU0bsXrZVsORlLnJZ67Feiw,@sunartosunarto6859,1,2024-05-10T12:10:12Z,negative
9qdrYvD5b0Q9qe9Nt56gNI,"Saya sependapat...naik taxy tiap kota ada..warung padang tiap kecamatan ada tinggal pilihan saja..Yg pingin coba naik andong monggo,yg pingin Gudeg monggo Selera kesenangan itu emang mahal..",UCodk-ubVPhyFvyvUhZw2Fnw,@user-tw3qs3kz9u,1,2023-06-07T08:12:36Z,neutral
Ugx5wO7WjMs7Y_uk9T94AaABAg,"Tarip 150 rb  5 orang,,Sudah murah naik Andong,,,di Jogja rute pendek.",UCRTpjyh-W_pO6FvkXJxfodA,@sardiyanto1893,1,2023-06-07T00:11:42Z,positive
UgxaT52DxwXrOYM3f_54AaABAg,Mahal,UCIM56tO0VctWgo4yEk4g-zw,@adeerwan3086,1,2023-06-06T00:15:48Z,negative
UgzPwzE1Q02nrJQmixJ4AaABAg,"peRusakkkk   wisataaa    ,,, kemahaLan Harus di setarakann    Harga  standar melalui  undang undang jasa andong   Retribusi  Daerah keraton jogyakarta",UCecaonvpiDc0ckQOPBRVY1g,@achmadyazid9715,1,2023-06-05T22:54:25Z,negative
Ugzoe8auAomd_XvIRA14AaABAg,Tetanggaku niku😂,UCP5HXOcjTXm5VSIwcs9T8LQ,@irawanprasetyon7635,1,2023-06-05T20:55:14Z,neutral
UgxEzBeTAQN6g3ISYel4AaABAg,Naik angkutan tradisional dijepang bisa makin nangis.,UC4xCX-UhiGec8-Nrr45aCWA,@rogertato2449,1,2023-06-07T00:43:22Z,negative
Ugw-1GswE4cPvO1rrxh4AaABAg,150 000 masih wajar kalo 6 orang ..? Kalo merasa kemahalan ya gak usah naik..Apa naik Bentor bisa 3 motor..Tinggal pilih saja sama sama iklasnya. Gak iklas gak usah naik. Gitu saja kok repot.     Ibnu zBintaro Jakarta.,UCodk-ubVPhyFvyvUhZw2Fnw,@user-tw3qs3kz9u,1,2023-06-04T21:25:45Z,negative
9qXTxPEqRZ79qYzdh01gga,"@@CakHanto kasihan semuanya cak,😄😄",UCuEGszhKagGX0m2HSRDrK_A,@iqbalmaulana6635,1,2023-06-04T22:43:20Z,neutral
Ugw3LEbJs-YjKLbLabJ4AaABAg,mahal amat,UCFVjOQSQSMmSiV8dgIaHnxQ,@sujoko5320,1,2023-06-07T00:36:01Z,negative
9qXTxPEqRZ79qZ5Cno0kbh,@@iqbalmaulana6635 Iyah 😂😂,UCEVDMqoTZcjdTe4Lm_nta6w,@CakHanto,1,2023-06-04T23:40:42Z,neutral
UgzR-umUauTq0u731Jd4AaABAg,Daerah wisata dan andong itu ditarik kuda  jadi istimewanya disitu.......,UCb1jxF4JeENb3ogqyxqXvNg,@niken3223,1,2023-06-02T03:11:09Z,positive
UgyR36qC8pTV3MzHPed4AaABAg,Larang banget Yo mas🤔🤔🤔,UCY6s-q8Qz0pbD5QFYkhIQcQ,@vansabriy-ky8yk,1,2023-06-03T22:16:01Z,negative
UgwdmXRmYAc5EIczl7V4AaABAg,Murah,UCxzhynjIbws8-YDv5IdEanw,@antoniuschandra2834,1,2023-05-30T06:51:05Z,positive
UgyQ1K8Mum1PL7jDyfd4AaABAg,Sing komen itu murah.. dibandingke iki itu.. jelas iku wong paguyuban andong..,UCTyR_wW6ey9murWS2OwBPMg,@mohamadsoribin7393,1,2023-05-30T12:34:59Z,neutral
UgzR0V1uNnV8hCPAo8x4AaABAg,Naik Eskudo 4WD..,UCwyieNoBS5XGctHicjc2RfQ,@ari3537,1,2023-05-30T14:27:33Z,neutral
Ugxie-VNvOXQz7P3V514AaABAg,Sekarang kuda makanya jg banyak pakai lauk jg😅,UC5fMFtQNoi7-YkxPekiN2mA,@petengjagate540,1,2023-05-30T14:38:12Z,neutral
UgzwcCzSFkIpzC2mw9h4AaABAg,Kota mahal 😅,UC-t6SQgXDSXDqjwksglaGBQ,@tyoo66gmail,1,2023-05-30T15:28:18Z,negative
Ugxfx37jWMdVsqEt8v54AaABAg,JANGAN NAIK ANDONG KASIAN KUDANYA . NYIKSA 💥💥💥💥💥,UCaCazX9WGi9lYhtDWpwzXzw,@merahputih7538,1,2023-05-30T16:06:50Z,negative
Ugy9Bwsve9nV_7rmKoh4AaABAg,pak ganjar kasihan wisatawan domestik,UCMAu2F75g0ZmP58U9Gm935Q,@payjo9924,1,2023-05-30T16:11:42Z,negative
9qLRvp6PoZY9qTyGx4Agal,"Dikali 30hari sudah 45juta 😮😮 wow mantap
Ngalahin gaji direktur geees",UCpS1VmheDbpX1novGb5At-Q,@safiraekarahma,1,2023-06-02T23:55:09Z,neutral
9qLSPhwRRru9qLwLLYoay7,Murah banget klaten,UCEVDMqoTZcjdTe4Lm_nta6w,@CakHanto,1,2023-05-30T21:04:21Z,positive
UgwVtOOaXvOfyEnEVMt4AaABAg,"Tarip ora wajar pihak dinas pariwisata kok tdk ngatur,enaknya Andong tetap bau tlethong.khas kecut ,kalau Andhong listrik mungkin tarip nya segitu.lha pakane suket ora tuku,kok mahal.",UCMRfT_cyK8lfrvkoWbmljgw,@rudysy8300,1,2023-05-30T20:13:56Z,negative
UgzzmBNvDVxlneDdUEJ4AaABAg,"Masih murah lah naik andong di malioboro 150÷5 org = 30rb/org
Sy aja libura 5x naik sejuta muter².sampai gempor tuh kuda",UCPee2wasuSTu1a3QXvbCq3Q,@user-re9nx2fv3t,1,2023-05-30T23:57:13Z,positive
Ugzb6TnIfObd7N__-xl4AaABAg,"Lebih enak jalan kaki, sebagai pelancong bisa lihat pelan- pelan, menikmati. Budgetnya LBH baik untuk kulineran.",UChSHRk15CM9aHF77WV84JZQ,@ottogianyang,1,2023-05-31T01:46:52Z,neutral
UgycJ37_BXu0bycAs2p4AaABAg,Mas e rek malese .. mosok nglayani pelanggan karo senderan .. golek duit kok ora niat.,UCUXqR8uP7zfVwdS8zAP3rOw,@iwonpujiastari9381,1,2023-05-31T01:54:39Z,negative
UgzqjMAqiOSLzqAdYWd4AaABAg,"Mbok takon sik  karo Jarane Mas.
Ndelengi anune Jaran kok larang yo...Mas",UC04U9CmF9-hu4oRfAJ0fAww,@syahrudin56,1,2023-05-31T02:26:21Z,negative
Ugxs1M_k5Lx6DMBx4AN4AaABAg,MAHAL,UCcraUzIi_Qx7rrG1pBze75w,@sitiroma1514,1,2023-05-31T03:35:14Z,negative
UgzIVqlUk4xswK_sCAV4AaABAg,"yg mahal itu sensasi nya 

keliling santuy tengok Kiri kanan ditempat wisata , 
pake vibes tempo dulu  ..
.
.

Klo gak mau harga segitu 

bawa aja Kuda sendiri dari Rumah Gpp",UC1CQnTQ46feUk_gjkkbTx7g,@jenengkuapiksaiki4582,1,2023-05-31T04:57:06Z,negative
UgzZ3rnXsvx7IzUuZnB4AaABAg,Larang pool marai wong ate wisata nang jokya Wedi maaase😅😅😅,UCOtVK4jxmULOnLa2dEMqMng,@mripai6932,1,2023-05-31T11:23:17Z,negative
9qNamAca5zE9r56kxNUJQx,"​@@AdiPutra-zl8fpbusettttt....
Mnding naik andong 150 daripada naik kranda gratis juga....",UCZf8bWJwUsNn81mo4wUaHBw,@Aya03502,1,2023-06-18T04:48:25Z,neutral
9qNamAca5zE9qqWc0uKCGq,​@@agusbakern962 SINI NAIK KERANDA GRATIS!!!,UCYJZKWoKe7HiabWZd8ugZug,@AdiPutra-zl8fp,1,2023-06-12T03:26:32Z,neutral
UgxPaz2w4pMi07evLch4AaABAg,Adu sudah mahal,UCRVRH3a_k6oShU-d1_5eYdw,@heriantosakka1301,1,2023-05-31T12:55:03Z,negative
UgwDqkJpg3747eaa6TF4AaABAg,Murah yg naik banyak...,UCIUak3bOJolsm-8ueWJgTLg,@pratolosukandar9392,1,2023-05-31T22:22:20Z,positive
Ugz2y5By0_r2XhNYoe94AaABAg,Sakjane y larang. Krn tmp wisata aj,UC1DAhFVlVZxi_3EVxZKOvDQ,@arsenkenzie6995,1,2023-05-31T22:35:15Z,negative
9qOnq-M8uLp9rzZrPTbAol,@@trikocoagusprasetyo7445 ha ha susah ngejelasin bro mo di jelasin macem mana ya namanya juga sayang uang ya tetep aja ngeyel 😂.   Orang macam itu kuat prinsip murah memuaskan syukur gratis he he 😁,UCtzJbwYLRmYzBtfNW1_ov2w,@podangcemani6822,1,2023-07-10T12:19:24Z,neutral
9qOnq-M8uLp9rzEYaDQLX7,"Mas kusire cuman menawarkan tidak memaksakan... Mau Monggo tidak Yo rapopo... dan harga deal dimuka nggak dah naik tau tau baru di kasih harga segitu... Jadi nggak ada itu namanya menipu turis atau apapun andong Betawi di sekitaran Monas juga Rp.200.000,-  tapi namanya juga andong wisata....",UCRakpXpv6a5VIp-V9Pk412w,@trikocoagusprasetyo7445,1,2023-07-10T09:13:12Z,negative
9qOnq-M8uLp9rwgl8sdb0z,​@@TonyGunadi-ts6tmhasyahh...mlakuo wae mas,UCAFAT82mu07svG8lBZ90yFw,@ananstory2165,1,2023-07-09T09:30:44Z,neutral
9qOnq-M8uLp9rwgdepfcCa,​@@thepleiades3644150 yg naik 5 orang mas...mau murah naik angkutan sandal murah bgt,UCAFAT82mu07svG8lBZ90yFw,@ananstory2165,1,2023-07-09T09:29:43Z,positive
9qOnq-M8uLp9rwgY28dLHF,​@@thepleiades3644mlaku mas nek mahal repot amat,UCAFAT82mu07svG8lBZ90yFw,@ananstory2165,1,2023-07-09T09:28:49Z,negative
9qOnq-M8uLp9rfQVkRCWn6,"​@@TonyGunadi-ts6tmdasar mental kismin... masuk malioboro ne wae wes gratis, mosok arep kabeh murah. Jajalo dolan ng vietnam, opo kamboja, jajalo berwisata ng kono, nangis awakmu ngerti harga2 tempat wisata.",UCb1AMINAw2lTQYwt6DKpbcQ,@MuhNot,1,2023-07-02T16:32:52Z,negative
UgzaCf1-_Bj9cUvFn154AaABAg,Kemahalen,UCTyR_wW6ey9murWS2OwBPMg,@mohamadsoribin7393,1,2023-05-30T12:33:43Z,negative
UgxMBJlHoj2bqOHyCAh4AaABAg,"Murah bos,, drpd kopi segelas di starbuck brp coba... namanya jg daerah wisata.",UCtVp8kD0o46oqK35wF3MNPg,@bejosaputro6129,1,2023-05-30T06:42:28Z,positive
9qOnq-M8uLp9rWFcKFKLiH,"@@podangcemani6822 Kan tawar menawar, tidak pemaksaan, klo tidak mau tinggal pergi, cari yg lain....gitu aja repot, ini malah divideokan, disebarkan, malah banyak dosanya.",UCagLdpJvugABTsUIniKEdig,@Arnoldhamilton,1,2023-06-28T17:45:22Z,neutral
UgycV5eWb5P-bl83Up54AaABAg,sudah murah segitu naik rame rame bayangkan naik banana boat dan naik jetski serta naik api 'fi aja berapa tarifnya...??,UCUat3oBc8yNMF3bF6YCvw9Q,@comedyvideo7030,1,2023-05-30T03:36:08Z,positive
9q8lKxQUWlM9qKEbD1UAKa,Bakpia tugu jogja lbh enak,UCdRug-nzFyxn6GDfOiNgOkA,@alexpaijo6224,1,2023-05-30T05:14:12Z,positive
9qA2pyX25fX9qVO5209VFA,Kalo semua orang sepemikiranmu gak usah ada 'ojek' (andong) disitu. Ngapain pemerintah memperdayakan orang2 sekitar untuk beraktivitas juga dalam mendukung program pariwisata.,UCt35vvFY_uYv-xIlGaJOmhw,@muchlisjunaidi3460,1,2023-06-03T13:08:42Z,neutral
9qA2pyX25fX9qSeLpR9rLx,"Niatnya naik andong, bkn jln kki.",UCodeB8yUX8KFqxI7TFlOwHw,@putrimalu69849,1,2023-06-02T11:41:49Z,neutral
9qA3ECKS5Yu9qA4JdrKBxw,"@@CakHanto nggak cuma lebaran aja, hari biasa juga larang ongkos nya",UC2GrjQikZuUUcAI31DqGNQQ,@arsyilaumaizaadeera5058,1,2023-05-26T06:31:53Z,negative
9qA3ECKS5Yu9qA3XO3-Xi7,"Hooh, pas lebaran iki 😅",UCEVDMqoTZcjdTe4Lm_nta6w,@CakHanto,1,2023-05-26T06:25:01Z,neutral
9qCZxcQVSXM9qFC1qgwa2M,@@pakdesantosa3003 iya 😀,UCEVDMqoTZcjdTe4Lm_nta6w,@CakHanto,1,2023-05-28T06:15:33Z,neutral
Ugz8PaR_9TS7P4aKgXB4AaABAg,Murah,UCD_7LOiTf5cU7ozQbTvYddw,@hulubalang79,1,2023-05-28T01:59:20Z,positive
UgyXDSSpqMzot6O70p94AaABAg,Biasa naik 100 muter sampai bosan hehe,UCYKyaOw-3NjEknqnR15okPA,@subandrio1820,1,2023-05-28T09:56:58Z,negative
9qG-M7GoIWf9qUq3RMKA55,"150rb yg d bawa sekluarga 5org ya murah lah,,itung2 bantu 
Klo mau lebih murah psen grabcar paling klo dket 50rb bsa bawa org banyak jg😊",UCae9O73cc3xyHUjyqPtJ-7Q,@abizarfauzan4396,1,2023-06-03T08:02:39Z,positive
9qG-M7GoIWf9qUZ83mTEf1,"@@hemantomanto5603 om.. tempat wisata itu paling rame pengunjungnya tuh pd saat weekend atau hari libur. dan itu pun blm tentu pak kusir delmannya itu bs dpt penumpang pd saat² liburan gtu. tp 1 sisi dapur hrs ngebul tiap hari. jd kita ambil kesimpulan tengahnya,selama harga yg ditawarkan msh wajar dan selama si calon penumpangnya gk keberatan,kan gk ada yg merasa dirugikan om.. gmn om? atau mungkin om punya alasan tersendiri yg mungkin berbeda krn om mengiranya setiap hari pak kusir delman wisata di yogyakarta itu bs meraup ratusan ribu,bhkn mungkin sampai jutaan jd wajar aja sih jika om punya pemikiran spt itu dg membandingkan delman wisata ke transportasi online yg mmg mereka biasa bersaing dg moda transportasi darat lainnya spt angkot,bus atau opang.",UCB5z6L7C404xkGubaWvmftg,@harikusnadi5365,1,2023-06-03T05:25:59Z,neutral
9qG-M7GoIWf9qRRAzV2160,tepat wisata wajar bukan tiap hari,UCXmDILaaOckYiv2a1SJL4Eg,@samankolot3912,1,2023-06-02T00:18:46Z,neutral
9qG-M7GoIWf9qQL4w0pHxU,@@DuniaCanda ya kan gk mesti naik jg kalau sudah tahu brp harganya.. akhirnya akan kembali lagi ke si calon penumpangnya sendiri.,UCB5z6L7C404xkGubaWvmftg,@harikusnadi5365,1,2023-06-01T14:06:16Z,neutral
9qG-M7GoIWf9qQKKAWHpWn,"@@edosproduction kan sy bilang msh wajar² saja.. kalau 1jt sih terserah pak kusirnya. tp yg jelas kalau suatu saat pergerakan roda ekonomi sektor pariwisata di yogyakarta jd mati,itu krn salah sendiri. bukan salah pemerintah. wisatawan pasti kapok kalau tahu ada harga yg tdk wajar,apalagi tak akal spt contohnya : mau naik andong tp hrs byr 1jt.. ya mending gk jadi naik.. dan akhirnya para percari rezeki seperti andong atau transportasi wisata lainnya akan terkena dampaknya akibat sugesti dari wisatawan yg bilang ongkosnya pasti mahal & tak masuk di akal.",UCB5z6L7C404xkGubaWvmftg,@harikusnadi5365,1,2023-06-01T13:59:36Z,neutral
UgzqNfDhw0M_2junXiV4AaABAg,"Ra nggadek!!.. geleman,.",UCKK-jF-QoVXlxOIxt8KxqXg,@AhlanYudhistira,1,2023-05-28T14:46:53Z,negative
Ugyf0mLnUiGOCCoesW14AaABAg,Ya wajarlah pakan kuda carinya susah.,UCUKqYmSOZhFR5brN4ujyWFA,@sudarmantomanto8482,1,2023-05-28T21:46:15Z,negative
UgwMIOWaxbHjNptCnrN4AaABAg,Murah wonge 5,UCEjyqABHGHvH4WL-s4neNLg,@sipuonemotovlog,1,2023-05-29T02:44:39Z,positive
9qI2xkUG_p39qJfRYcsfPB,Abis nyantai jngn lupa ngarit buat makan kudanya om😊,UCAs7u91h-I-8uHr4CK8nbhw,@arbycool2891,1,2023-05-29T23:58:10Z,neutral
9qI4bNnfnHu9qJcwU72V5X,Kalau sdh ada  kesepakatan dari awal gak papa yg gak boleh itu getok harga seperti makanan setelah dimakan baru harganya selangit,UCuPtXV0V-VSpXJqod6xor7g,@ronggowasito4505,1,2023-05-29T23:36:19Z,neutral
9qI4bNnfnHu9qJcPPCV8ce,Dan tak semua orang ke wisata untuk habiskan duit,UCpHVCHIxSJBPacvMyuc6YCw,@freeEnergy8,1,2023-05-29T23:31:40Z,negative
Ugzej_-g4eyQ3-erB2x4AaABAg,Mahal,UCEmGRFWqpWLtPmLul0fbPEw,@Arifin-ti2gd,1,2023-05-29T09:28:00Z,negative
9qI9n4_NoEf9qKPRU6TaJk,"Dulu dulu gak bayar bos,, jalan kaki sendiri,, jangan bandingkan sekarang bos semua naik,,",UCU8lP96WgeGsFIj-NkxgKiQ,@cholifantok9770,1,2023-05-30T06:48:51Z,neutral
UgxavIoMGNVqNCiTEfJ4AaABAg,"Rute pendek saja skrg mahal bener 150rb, padahal dlu keliling lewat titik nol 100rb",UCnNEGDdsBzTdFUZWy_W-zeg,@raditya9795,1,2023-05-29T09:53:39Z,negative
Ugy4cUsB5lirJaZNEkR4AaABAg,"Lha jaranne open- openane larang Jon,z",UC1ajGclfr9y9sBRZ8LKdh6w,@luksolo6234,1,2023-05-29T13:24:17Z,negative
Ugyrj2k_sxQ59F2jJbV4AaABAg,Mlaku mawon,UCLmkDyeNp9nQHYJeFLpTzIg,@richardsimomorang5980,1,2023-05-29T17:20:53Z,neutral
